label	Sample collection date	Sample collection date decimal
Coli_019924	2019-04-01	2019.2465753424658
Coli_019925	2019-04-01	2019.2465753424658
Coli_019926	2019-04-01	2019.2465753424658
Coli_019927	2019-04-01	2019.2465753424658
Coli_019928	2019-04-01	2019.2465753424658
Coli_019929	2019-04-01	2019.2465753424658
Coli_019930	2019-04-01	2019.2465753424658
Coli_019931	2019-04-01	2019.2465753424658
Coli_019932	2019-04-01	2019.2465753424658
Coli_019933	2019-04-01	2019.2465753424658
Coli_019934	2019-06-01	2019.4136986301369
Coli_019935	2019-06-01	2019.4136986301369
Coli_019936	2019-06-01	2019.4136986301369
Coli_019937	2014-07-01	2014.495890410959
Coli_019938	2013-07-01	2013.495890410959
Coli_019939	2014-07-01	2014.495890410959
Coli_019940	2014-07-01	2014.495890410959
Coli_019941	2011-07-01	2011.495890410959
Coli_019942	2001-07-01	2001.495890410959
Coli_019943	2003-07-01	2003.495890410959
Coli_019944	2013-07-01	2013.495890410959
Coli_019945	2010-07-01	2010.495890410959
Coli_019946	2013-07-01	2013.495890410959
Coli_019947	2010-07-01	2010.495890410959
Coli_019948	2013-07-01	2013.495890410959
Coli_019949	2011-07-01	2011.495890410959
Coli_019950	2013-07-01	2013.495890410959
Coli_019951	2013-07-01	2013.495890410959
Coli_019952	2014-07-01	2014.495890410959
Coli_019953	2014-07-01	2014.495890410959
Coli_019954	2012-07-01	2012.4972677595629
Coli_019955	2014-07-01	2014.495890410959
Coli_019956	2013-07-01	2013.495890410959
Coli_019957	2013-07-01	2013.495890410959
Coli_019958	2011-07-01	2011.495890410959
Coli_019959	2008-07-01	2008.4972677595629
Coli_019960	2008-07-01	2008.4972677595629
Coli_019961	2008-07-01	2008.4972677595629
Coli_019962	2014-07-01	2014.495890410959
Coli_019963	2014-07-01	2014.495890410959
Coli_019964	2009-07-01	2009.495890410959
Coli_019965	2009-07-01	2009.495890410959
Coli_019966	2014-07-01	2014.495890410959
Coli_019967	1986-07-01	1986.495890410959
Coli_019968	2017-10-10	2017.772602739726
Coli_019969	2016-09-24	2016.7295081967213
Coli_019970	2018-04-01	2018.2465753424658
Coli_019971		
Coli_019972	2013-08-08	2013.6
Coli_019973	2017-06-30	2017.4931506849316
Coli_019974	2017-06-30	2017.4931506849316
Coli_019975		
Coli_019976		
Coli_019977	2003-07-01	2003.495890410959
Coli_019978	1991-07-01	1991.495890410959
Coli_019979	1997-07-01	1997.495890410959
Coli_019980	1986-07-01	1986.495890410959
Coli_019981	1978-07-01	1978.495890410959
Coli_019982		
Coli_019983		
Coli_019984		
Coli_019985		
Coli_019986	1991-07-01	1991.495890410959
Coli_019987		
Coli_019988		
Coli_019989	2017-03-26	2017.2301369863014
Coli_019990	2018-04-10	2018.2712328767122
Coli_019991	2019-02-04	2019.0931506849315
Coli_019992	2017-09-29	2017.7424657534248
Coli_019993	2016-07-01	2016.4972677595629
Coli_019994	2013-12-10	2013.9397260273972
Coli_019995	2019-07-01	2019.495890410959
Coli_019996	2019-07-01	2019.495890410959
Coli_019997	2019-07-01	2019.495890410959
Coli_019998	2016-03-03	2016.1693989071039
Coli_019999	2016-09-29	2016.7431693989072
Coli_020000	2016-10-21	2016.8032786885246
Coli_020001	2016-11-03	2016.8387978142077
Coli_020002	2016-12-16	2016.9562841530055
Coli_020003	2017-01-03	2017.0054794520547
Coli_020004	2017-01-11	2017.027397260274
Coli_020005	2017-01-23	2017.0602739726028
Coli_020006	2017-02-25	2017.150684931507
Coli_020007	2017-03-20	2017.213698630137
Coli_020008	2017-03-28	2017.2356164383561
Coli_020009	2017-04-16	2017.2876712328766
Coli_020010	2017-05-08	2017.3479452054794
Coli_020011	2018-02-04	2018.0931506849315
Coli_020012	2018-05-14	2018.3643835616438
Coli_020013	2018-06-04	2018.4219178082192
Coli_020014	2018-06-11	2018.441095890411
Coli_020015	2018-06-25	2018.4794520547946
Coli_020016	2016-08-01	2016.5819672131147
Coli_020017	2018-09-01	2018.6657534246576
Coli_020018	2018-09-01	2018.6657534246576
Coli_020019	2018-09-01	2018.6657534246576
Coli_020020	2018-09-01	2018.6657534246576
Coli_020021	2012-07-01	2012.4972677595629
Coli_020022	2019-09-18	2019.7123287671234
Coli_020023	2019-09-18	2019.7123287671234
Coli_020024	2019-09-18	2019.7123287671234
Coli_020025	2019-09-18	2019.7123287671234
Coli_020026	2018-08-01	2018.5808219178082
Coli_020027		
Coli_020028	2015-10-25	2015.813698630137
Coli_020029	2013-11-30	2013.9123287671232
Coli_020030	2018-08-17	2018.6246575342466
Coli_020031	2017-10-12	2017.7780821917809
Coli_020032	1988-07-01	1988.4972677595629
Coli_020033	1988-07-01	1988.4972677595629
Coli_020034	2009-04-07	2009.2630136986302
Coli_020035		
Coli_020036	2019-05-06	2019.3424657534247
Coli_020037	2019-07-01	2019.495890410959
Coli_020038	2017-03-15	2017.2
Coli_020039	2019-10-25	2019.813698630137
Coli_020040	2019-10-25	2019.813698630137
Coli_020041	2019-10-25	2019.813698630137
Coli_020042	2019-10-25	2019.813698630137
Coli_020043	2019-10-25	2019.813698630137
Coli_020044	2019-10-25	2019.813698630137
Coli_020045	2019-10-25	2019.813698630137
Coli_020046	2019-10-25	2019.813698630137
Coli_020047	2019-10-25	2019.813698630137
Coli_020048	2019-10-25	2019.813698630137
Coli_020049	2019-10-25	2019.813698630137
Coli_020050	2019-10-25	2019.813698630137
Coli_020051	2019-10-25	2019.813698630137
Coli_020052	2019-10-25	2019.813698630137
Coli_020053	2019-10-25	2019.813698630137
Coli_020054	2019-10-25	2019.813698630137
Coli_020055	2019-10-25	2019.813698630137
Coli_020056	2019-10-25	2019.813698630137
Coli_020057	2019-10-25	2019.813698630137
Coli_020058	2019-10-25	2019.813698630137
Coli_020059	2019-10-25	2019.813698630137
Coli_020060	2019-10-25	2019.813698630137
Coli_020061	2019-10-25	2019.813698630137
Coli_020062	2016-07-01	2016.4972677595629
Coli_020063	2015-05-02	2015.331506849315
Coli_020064	2015-05-02	2015.331506849315
Coli_020065	2015-05-02	2015.331506849315
Coli_020066	2015-05-02	2015.331506849315
Coli_020067	2015-05-02	2015.331506849315
Coli_020068	2019-08-07	2019.5972602739726
Coli_020069	2019-08-07	2019.5972602739726
Coli_020070	2019-08-07	2019.5972602739726
Coli_020071	2019-08-07	2019.5972602739726
Coli_020072	2019-08-02	2019.5835616438355
Coli_020073	2017-07-01	2017.495890410959
Coli_020074	2017-07-01	2017.495890410959
Coli_020075	2017-07-01	2017.495890410959
Coli_020076	2017-07-01	2017.495890410959
Coli_020077	2017-07-01	2017.495890410959
Coli_020078	2017-07-01	2017.495890410959
Coli_020079	2017-07-01	2017.495890410959
Coli_020080	2017-07-01	2017.495890410959
Coli_020081	2017-07-01	2017.495890410959
Coli_020082	2017-07-01	2017.495890410959
Coli_020083	2017-07-01	2017.495890410959
Coli_020084	2017-07-01	2017.495890410959
Coli_020085	2017-07-01	2017.495890410959
Coli_020086	2017-07-01	2017.495890410959
Coli_020087	2017-07-01	2017.495890410959
Coli_020088	2017-07-01	2017.495890410959
Coli_020089	2017-07-01	2017.495890410959
Coli_020090	2017-07-01	2017.495890410959
Coli_020091	2017-07-01	2017.495890410959
Coli_020092	2017-07-01	2017.495890410959
Coli_020093	2017-07-01	2017.495890410959
Coli_020094	2017-07-01	2017.495890410959
Coli_020095	2017-07-01	2017.495890410959
Coli_020096	2017-07-01	2017.495890410959
Coli_020097	2017-07-01	2017.495890410959
Coli_020098	2017-07-01	2017.495890410959
Coli_020099	2017-07-01	2017.495890410959
Coli_020100	2017-07-01	2017.495890410959
Coli_020101	2017-07-01	2017.495890410959
Coli_020102	2017-07-01	2017.495890410959
Coli_020103	2017-07-01	2017.495890410959
Coli_020104	2017-07-01	2017.495890410959
Coli_020105	2017-07-01	2017.495890410959
Coli_020106	2017-07-01	2017.495890410959
Coli_020107	2017-07-01	2017.495890410959
Coli_020108	2017-07-01	2017.495890410959
Coli_020109	2017-07-01	2017.495890410959
Coli_020110	2017-07-01	2017.495890410959
Coli_020111	2017-07-01	2017.495890410959
Coli_020112	2017-07-01	2017.495890410959
Coli_020113	2017-07-01	2017.495890410959
Coli_020114	2017-07-01	2017.495890410959
Coli_020115	2017-07-01	2017.495890410959
Coli_020116	2017-07-01	2017.495890410959
Coli_020117	2017-07-01	2017.495890410959
Coli_020118	2017-07-01	2017.495890410959
Coli_020119	2017-07-01	2017.495890410959
Coli_020120	2017-07-01	2017.495890410959
Coli_020121	2017-07-01	2017.495890410959
Coli_020122	2017-07-01	2017.495890410959
Coli_020123	2017-07-01	2017.495890410959
Coli_020124	2017-07-01	2017.495890410959
Coli_020125	2017-07-01	2017.495890410959
Coli_020126	2017-07-01	2017.495890410959
Coli_020127	2017-07-01	2017.495890410959
Coli_020128	2017-07-01	2017.495890410959
Coli_020129	2017-07-01	2017.495890410959
Coli_020130	2017-07-01	2017.495890410959
Coli_020131	2017-07-01	2017.495890410959
Coli_020132	2017-07-01	2017.495890410959
Coli_020133	2017-07-01	2017.495890410959
Coli_020134	2017-07-01	2017.495890410959
Coli_020135	2017-07-01	2017.495890410959
Coli_020136	2016-12-19	2016.964480874317
Coli_020137	2016-12-19	2016.964480874317
Coli_020138	2018-05-18	2018.3753424657534
Coli_020139	2018-05-18	2018.3753424657534
Coli_020140	2018-05-18	2018.3753424657534
Coli_020141	2018-05-18	2018.3753424657534
Coli_020142	2018-05-18	2018.3753424657534
Coli_020143	2018-05-18	2018.3753424657534
Coli_020144	2018-05-18	2018.3753424657534
Coli_020145	2018-05-18	2018.3753424657534
Coli_020146	2018-05-18	2018.3753424657534
Coli_020147	2018-05-18	2018.3753424657534
Coli_020148	2019-01-11	2019.027397260274
Coli_020149	2019-01-11	2019.027397260274
Coli_020150	2019-01-11	2019.027397260274
Coli_020151	2019-01-11	2019.027397260274
Coli_020152	2019-01-11	2019.027397260274
Coli_020153	2018-05-18	2018.3753424657534
Coli_020154	2018-12-01	2018.9150684931508
Coli_020155	2018-12-01	2018.9150684931508
Coli_020156	2018-12-01	2018.9150684931508
Coli_020157	2018-07-02	2018.4986301369863
Coli_020158	2018-12-01	2018.9150684931508
Coli_020159	2018-12-01	2018.9150684931508
Coli_020160	2018-12-01	2018.9150684931508
Coli_020161	2018-12-01	2018.9150684931508
Coli_020162	2018-12-01	2018.9150684931508
Coli_020163	2018-12-01	2018.9150684931508
Coli_020164	2018-12-01	2018.9150684931508
Coli_020165	2018-12-01	2018.9150684931508
Coli_020166	2011-07-01	2011.495890410959
Coli_020167	2019-07-01	2019.495890410959
Coli_020168	2012-03-20	2012.2158469945355
Coli_020169	2011-02-09	2011.1068493150685
Coli_020170	2019-07-01	2019.495890410959
Coli_020171	2019-07-01	2019.495890410959
Coli_020172	2013-11-21	2013.8876712328768
Coli_020173	2013-12-06	2013.9287671232876
Coli_020174	2013-12-18	2013.9616438356165
Coli_020175	2014-04-08	2014.2657534246575
Coli_020176	2014-04-22	2014.304109589041
Coli_020177	2014-04-29	2014.323287671233
Coli_020178	2014-04-29	2014.323287671233
Coli_020179	2014-06-03	2014.4191780821918
Coli_020180	2014-06-03	2014.4191780821918
Coli_020181	2014-06-03	2014.4191780821918
Coli_020182	2014-07-03	2014.5013698630137
Coli_020183	2014-07-03	2014.5013698630137
Coli_020184	2015-03-02	2015.164383561644
Coli_020185	2015-11-27	2015.9041095890411
Coli_020186	2015-12-21	2015.9698630136986
Coli_020187	2015-11-01	2015.8328767123287
Coli_020188	2016-02-19	2016.1338797814208
Coli_020189	2016-04-21	2016.3032786885246
Coli_020190	2016-02-01	2016.0846994535518
Coli_020191	2016-01-25	2016.0655737704917
Coli_020192	2016-04-19	2016.2978142076502
Coli_020193	2016-04-20	2016.3005464480875
Coli_020194	2016-11-30	2016.9125683060108
Coli_020195	2016-07-15	2016.535519125683
Coli_020196	2016-08-24	2016.6448087431695
Coli_020197	2016-10-14	2016.7841530054645
Coli_020198	2016-12-16	2016.9562841530055
Coli_020199	2017-02-28	2017.158904109589
Coli_020200	2017-04-12	2017.2767123287672
Coli_020201	2017-09-08	2017.6849315068494
Coli_020202		
Coli_020203		
Coli_020204		
Coli_020205		
Coli_020206	2018-11-01	2018.8328767123287
Coli_020207	2018-11-01	2018.8328767123287
Coli_020208	2018-11-01	2018.8328767123287
Coli_020209	2018-11-01	2018.8328767123287
Coli_020210	2018-11-01	2018.8328767123287
Coli_020211	2018-11-01	2018.8328767123287
Coli_020212	2018-11-01	2018.8328767123287
Coli_020213	2018-11-01	2018.8328767123287
Coli_020214	2018-11-01	2018.8328767123287
Coli_020215	2018-11-01	2018.8328767123287
Coli_020216	2018-11-01	2018.8328767123287
Coli_020217	2018-11-01	2018.8328767123287
Coli_020218	2018-11-01	2018.8328767123287
Coli_020219	2018-11-01	2018.8328767123287
Coli_020220	2018-11-01	2018.8328767123287
Coli_020221	2018-11-01	2018.8328767123287
Coli_020222	2018-11-01	2018.8328767123287
Coli_020223	2018-11-01	2018.8328767123287
Coli_020224	2018-11-01	2018.8328767123287
Coli_020225	2018-11-01	2018.8328767123287
Coli_020226	2018-11-01	2018.8328767123287
Coli_020227	2018-11-01	2018.8328767123287
Coli_020228	2018-11-01	2018.8328767123287
Coli_020229	2018-11-01	2018.8328767123287
Coli_020230	2018-11-01	2018.8328767123287
Coli_020231	2018-11-01	2018.8328767123287
Coli_020232	2018-11-01	2018.8328767123287
Coli_020233	2018-11-01	2018.8328767123287
Coli_020234	2018-11-01	2018.8328767123287
Coli_020235	2017-01-01	2017
Coli_020236	2016-07-01	2016.4972677595629
Coli_020237	2018-04-10	2018.2712328767122
Coli_020238	2017-07-01	2017.495890410959
Coli_020239		
Coli_020240	2017-01-01	2017
Coli_020241	2017-01-01	2017
Coli_020242	2017-01-01	2017
Coli_020243	2017-01-01	2017
Coli_020244	2017-01-01	2017
Coli_020245	2018-06-20	2018.4657534246576
Coli_020246	2017-07-18	2017.5424657534247
Coli_020247	2017-01-01	2017
Coli_020248	2018-11-01	2018.8328767123287
Coli_020249	2018-11-01	2018.8328767123287
Coli_020250	2016-07-01	2016.4972677595629
Coli_020251	2016-07-01	2016.4972677595629
Coli_020252	2015-07-01	2015.495890410959
Coli_020253	2015-07-01	2015.495890410959
Coli_020254	2016-07-01	2016.4972677595629
Coli_020255		
Coli_020256		
Coli_020257		
Coli_020258		
Coli_020259		
Coli_020260		
Coli_020261	2019-03-01	2019.1616438356164
Coli_020262	2013-05-30	2013.4082191780822
Coli_020263	2015-10-01	2015.7479452054795
Coli_020264	2009-06-18	2009.4602739726026
Coli_020265	2010-04-01	2010.2465753424658
Coli_020266	2010-11-19	2010.8821917808218
Coli_020267	2010-11-20	2010.8849315068494
Coli_020268	2013-10-01	2013.7479452054795
Coli_020269	2013-10-02	2013.7506849315068
Coli_020270	2013-05-29	2013.4054794520548
Coli_020271	2013-12-15	2013.9534246575342
Coli_020272	2013-05-30	2013.4082191780822
Coli_020273	2013-12-11	2013.9424657534246
Coli_020274		
Coli_020275	1993-07-01	1993.495890410959
Coli_020276	2014-01-01	2014
Coli_020277	2014-01-01	2014
Coli_020278	2014-02-01	2014.0849315068492
Coli_020279	2014-02-01	2014.0849315068492
Coli_020280	2014-02-01	2014.0849315068492
Coli_020281	2014-03-01	2014.1616438356164
Coli_020282	2014-03-01	2014.1616438356164
Coli_020283	2014-03-01	2014.1616438356164
Coli_020284	2014-03-01	2014.1616438356164
Coli_020285	2014-05-01	2014.3287671232877
Coli_020286	2014-07-01	2014.495890410959
Coli_020287	2014-07-01	2014.495890410959
Coli_020288	2014-07-01	2014.495890410959
Coli_020289	2014-07-01	2014.495890410959
Coli_020290	1999-07-01	1999.495890410959
Coli_020291	2017-07-01	2017.495890410959
Coli_020292	2017-07-01	2017.495890410959
Coli_020293	2017-07-01	2017.495890410959
Coli_020294	2017-07-01	2017.495890410959
Coli_020295	2017-07-01	2017.495890410959
Coli_020296	2017-07-01	2017.495890410959
Coli_020297	2017-07-01	2017.495890410959
Coli_020298	2017-07-01	2017.495890410959
Coli_020299	2017-07-01	2017.495890410959
Coli_020300	2017-07-01	2017.495890410959
Coli_020301	2017-07-01	2017.495890410959
Coli_020302	2017-07-01	2017.495890410959
Coli_020303	2017-07-01	2017.495890410959
Coli_020304	2017-07-01	2017.495890410959
Coli_020305	2018-05-01	2018.3287671232877
Coli_020306		
Coli_020307	2017-12-01	2017.9150684931508
Coli_020308	2018-11-15	2018.8712328767124
Coli_020309	2018-11-15	2018.8712328767124
Coli_020310	2018-11-15	2018.8712328767124
Coli_020311	2018-11-15	2018.8712328767124
Coli_020312	2018-11-15	2018.8712328767124
Coli_020313	2018-11-15	2018.8712328767124
Coli_020314	2018-11-15	2018.8712328767124
Coli_020315	2018-11-15	2018.8712328767124
Coli_020316	2018-11-15	2018.8712328767124
Coli_020317	2018-11-15	2018.8712328767124
Coli_020318	2018-11-15	2018.8712328767124
Coli_020319	2018-11-15	2018.8712328767124
Coli_020320	2018-11-15	2018.8712328767124
Coli_020321	2018-11-20	2018.8849315068494
Coli_020322	2018-11-20	2018.8849315068494
Coli_020323	2018-11-20	2018.8849315068494
Coli_020324	2018-11-20	2018.8849315068494
Coli_020325	2018-11-20	2018.8849315068494
Coli_020326	2018-11-20	2018.8849315068494
Coli_020327	2018-11-20	2018.8849315068494
Coli_020328	2018-11-20	2018.8849315068494
Coli_020329	2015-06-25	2015.4794520547946
Coli_020330	2015-06-25	2015.4794520547946
Coli_020331	2015-06-25	2015.4794520547946
Coli_020332	2015-06-25	2015.4794520547946
Coli_020333	2015-06-25	2015.4794520547946
Coli_020334	2015-06-25	2015.4794520547946
Coli_020335	2015-06-25	2015.4794520547946
Coli_020336	2015-06-25	2015.4794520547946
Coli_020337	2015-06-25	2015.4794520547946
Coli_020338	2015-06-25	2015.4794520547946
Coli_020339	2015-06-25	2015.4794520547946
Coli_020340	2015-06-25	2015.4794520547946
Coli_020341	2015-06-25	2015.4794520547946
Coli_020342	2015-06-25	2015.4794520547946
Coli_020343	2015-06-25	2015.4794520547946
Coli_020344	2015-06-25	2015.4794520547946
Coli_020345	2015-06-25	2015.4794520547946
Coli_020346	2015-06-25	2015.4794520547946
Coli_020347	2015-06-25	2015.4794520547946
Coli_020348	2015-06-25	2015.4794520547946
Coli_020349	2015-06-25	2015.4794520547946
Coli_020350	2015-06-25	2015.4794520547946
Coli_020351	2015-06-25	2015.4794520547946
Coli_020352	2015-06-25	2015.4794520547946
Coli_020353	2015-06-25	2015.4794520547946
Coli_020354	2015-06-25	2015.4794520547946
Coli_020355	2015-06-25	2015.4794520547946
Coli_020356	2015-06-25	2015.4794520547946
Coli_020357	2015-06-25	2015.4794520547946
Coli_020358	2015-06-25	2015.4794520547946
Coli_020359	2015-06-25	2015.4794520547946
Coli_020360	2015-06-25	2015.4794520547946
Coli_020361	2015-06-25	2015.4794520547946
Coli_020362	2015-06-25	2015.4794520547946
Coli_020363	2015-06-25	2015.4794520547946
Coli_020364	2015-06-25	2015.4794520547946
Coli_020365	2015-06-25	2015.4794520547946
Coli_020366	2015-06-25	2015.4794520547946
Coli_020367	2015-06-25	2015.4794520547946
Coli_020368	2015-06-25	2015.4794520547946
Coli_020369	2015-06-25	2015.4794520547946
Coli_020370	2015-06-25	2015.4794520547946
Coli_020371	2015-06-25	2015.4794520547946
Coli_020372	2015-06-25	2015.4794520547946
Coli_020373	2015-06-25	2015.4794520547946
Coli_020374	2015-06-25	2015.4794520547946
Coli_020375	2015-06-25	2015.4794520547946
Coli_020376	2015-06-25	2015.4794520547946
Coli_020377	2015-06-25	2015.4794520547946
Coli_020378	2015-06-25	2015.4794520547946
Coli_020379	2015-06-25	2015.4794520547946
Coli_020380	2015-06-25	2015.4794520547946
Coli_020381	2015-06-25	2015.4794520547946
Coli_020382	2015-06-25	2015.4794520547946
Coli_020383	2015-06-25	2015.4794520547946
Coli_020384	2015-06-25	2015.4794520547946
Coli_020385	2015-06-25	2015.4794520547946
Coli_020386	2015-06-25	2015.4794520547946
Coli_020387	2015-06-25	2015.4794520547946
Coli_020388	2015-06-25	2015.4794520547946
Coli_020389	2015-06-25	2015.4794520547946
Coli_020390	2015-06-25	2015.4794520547946
Coli_020391	2015-06-25	2015.4794520547946
Coli_020392	2015-06-25	2015.4794520547946
Coli_020393	2015-06-25	2015.4794520547946
Coli_020394	2015-06-25	2015.4794520547946
Coli_020395	2015-06-25	2015.4794520547946
Coli_020396	2015-06-25	2015.4794520547946
Coli_020397	2015-06-25	2015.4794520547946
Coli_020398	2015-06-25	2015.4794520547946
Coli_020399		
Coli_020400	2018-07-01	2018.495890410959
Coli_020401	2018-07-01	2018.495890410959
Coli_020402	2018-07-01	2018.495890410959
Coli_020403	2018-07-01	2018.495890410959
Coli_020404	2018-07-01	2018.495890410959
Coli_020405	2018-07-01	2018.495890410959
Coli_020406	2018-07-01	2018.495890410959
Coli_020407	2018-07-01	2018.495890410959
Coli_020408	2018-07-01	2018.495890410959
Coli_020409	2018-07-01	2018.495890410959
Coli_020410	2018-07-01	2018.495890410959
Coli_020411	2018-07-01	2018.495890410959
Coli_020412	2018-07-01	2018.495890410959
Coli_020413	2013-07-05	2013.5068493150684
